region,year,id,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
浙江省,2010,浙江省2010,27324.639289678133,0.452240067624683,,0.47420814479638007,0.15584897161380618,18091.0,0.9183117804632538,0.0933301834790141,1.3565922088786286,0.48604651162790696,152.63
浙江省,2011,浙江省2011,34402.86186020914,0.4405046769632369,203904.0,0.23131682854425456,0.1490600792839233,18091.0,0.522554347826087,0.105467632399223,1.2486006247461094,0.6691356162672593,306.9
浙江省,2012,浙江省2012,34516.90294438386,0.2791986359761296,228618.0,0.26276852257781674,0.14663879407269767,20553.0,0.5805637130070113,0.11915891603617496,1.2169807382871147,0.6174167790106813,436.73
浙江省,2013,浙江省2013,32959.029649595686,0.16138421733505823,263507.0,0.27366504854368934,0.1557123732302757,22578.0,0.647749807652713,0.11771114717824589,1.1770797812551308,0.5314694811997983,551.13
浙江省,2014,浙江省2014,31320.304017372422,0.38700331125827814,290339.0,0.2965892118214539,0.1602395711075593,28235.0,0.6602117445628027,0.12737555408366025,1.1103312828437126,0.711581604038138,607.2
浙江省,2015,浙江省2015,25162.56157635468,0.16402506450423884,316672.0,0.33118760171982414,0.16032420955665524,31642.0,0.7051830821079096,0.1350784767668666,1.101481186072245,0.4614346244703588,735.35
浙江省,2016,浙江省2016,24242.35807860262,0.32943871706758304,321845.0,0.36117825902758743,0.17291696808938187,38661.0,0.6901595744680851,0.1380492323388717,1.086493583045307,,850.9
浙江省,2017,浙江省2017,32490.618101545253,0.3063980518042949,333646.0,0.38842023580064583,0.24943783778388817,49158.0,0.6836143308746049,0.13397287103645494,1.049469775983472,0.7359957544890734,904.1
浙江省,2018,浙江省2018,34992.7333705981,0.3571912395574622,394147.0,0.40666732370768244,0.2311809705289253,62341.0,0.7260166840458812,0.1693582803620763,1.0024679481249885,0.5552713924660008,904.1
浙江省,2019,浙江省2019,37359.25085130533,0.1462225832656377,451752.0,0.44243352664405294,0.22194539294610782,75770.0,0.8211678832116789,0.16489974095749785,0.994320830872656,0.41133508618171194,904.1
浙江省,2020,浙江省2020,38944.188722669736,0.058823529411764705,480493.0,0.4972474768537826,0.38346326200514413,93159.0,0.9390718174747212,0.18856422549181684,1.0898098798822689,0.5876288659793815,904.1
浙江省,2021,浙江省2021,61478.71720116618,,482140.0,0.4874185743532477,0.32141539487331455,120873.0,1.0854503464203233,0.1980223409089938,0.9862201807675212,0.5740197199147913,904.1
海南省,2007,海南省2007,13019.905899384727,0.22169059011164274,,0.1590909090909091,0.02429210134128167,29.0,0.12076686962210034,0.09608689597549087,3.938152011922504,0.8539078082968873,1.21
海南省,2008,海南省2008,12217.632381480453,0.12449799196787148,554.0,0.08745247148288973,0.021915103652517278,29.0,0.13468508179057695,0.10453306911072578,3.735867061533399,0.8721941666666667,1.26
海南省,2009,海南省2009,17234.914861960653,-0.052980132450331126,1046.0,0.10816326530612246,0.020041109969167522,131.0,0.12247974373469003,0.09375585974123384,4.222404933196301,0.5132485997414907,5.0
海南省,2010,海南省2010,20002.074074074073,0.20437956204379562,,0.15384615384615385,0.051927502876869966,379.0,0.1245493280891511,0.1035418451870894,3.7821058688147295,0.9462876407938089,7.93
海南省,2011,海南省2011,23287.581699346407,0.1965065502183406,1587.0,0.12011173184357542,0.028084526244035443,379.0,0.10016985322938896,0.08266597778351847,3.520313565098841,0.6691356162672593,15.1
海南省,2012,海南省2012,26501.220504475183,0.13813813813813813,2767.0,0.14058355437665782,0.06951703951494878,388.0,0.10332713370531102,0.2369703787026622,3.4157223499895464,0.6419491959701141,25.9113
海南省,2013,海南省2013,27701.51679306609,-0.15217391304347827,2882.0,0.16237113402061856,0.029325181159420288,683.0,0.09911380597014927,0.13803182851575188,3.8956748188405794,0.7507518796992482,38.78
海南省,2014,海南省2014,30302.915254237287,0.13003095975232198,3484.0,0.18324607329842932,0.022103313438979217,1217.0,0.09022279506536549,0.16848976711362035,3.745482609590451,0.694619588062211,47.6
海南省,2015,海南省2015,31922.63531984691,-0.13861386138613863,3325.0,0.18421052631578946,0.022945830797321973,1378.0,0.0917645788725552,0.20654376990637968,3.887259078920674,,28.28
海南省,2016,海南省2016,34353.151665290396,-0.008571428571428572,2688.0,0.2166172106824926,0.013803108808290155,1657.0,0.09317326643970614,0.23559438500049082,4.111233160621762,,36.3
海南省,2017,海南省2017,37206.64819944598,0.10975609756097561,1971.0,0.2298507462686567,0.009502176793488549,1656.0,0.0891846465200837,0.21812233027356176,3.9363240583002086,0.4982980712855726,30.5
海南省,2018,海南省2018,41479.32960893855,0.14634146341463414,1971.0,0.19584569732937684,0.008625429553264605,1258.0,0.093255620316403,0.24776324845147968,3.728917525773196,0.41133508618171194,30.5
海南省,2019,海南省2019,46541.03703703704,0.033542976939203356,1779.0,0.18446601941747573,0.008396052851647432,1501.0,0.11191733039861222,0.23460410557184752,3.787238668673691,0.7108262108262108,30.5
